"state","year","month","total_deaths","population","abbreviation","region","monthly_mortality_rate"
"Alabama",2020,1,4304,4921532,"AL","South",0.728770363916493
"Alabama",2020,2,5503,4921532,"AL","South",0.931789803120925
"Alabama",2020,3,4280,4921532,"AL","South",0.724706588653018
"Alabama",2020,4,4579,4921532,"AL","South",0.775334455477143
"Alabama",2020,5,5728,4921532,"AL","South",0.969887696216002
"Alabama",2020,6,4552,4921532,"AL","South",0.770762708305734
"Alabama",2020,7,5088,4921532,"AL","South",0.861520355856672
"Alabama",2020,8,6567,4921532,"AL","South",1.11195050646831
"Alabama",2020,9,4831,4921532,"AL","South",0.818004095743629
"Alabama",2020,10,5808,4921532,"AL","South",0.983433613760918
"Alabama",2020,11,5147,4921532,"AL","South",0.871510470046048
"Alabama",2020,12,6163,4921532,"AL","South",1.04354362286648
"Alabama",2021,1,8878,5039877,"AL","South",1.46795910561574
"Alabama",2021,2,5588,5039877,"AL","South",0.923964348071722
"Alabama",2021,3,4602,5039877,"AL","South",0.760931268759138
"Alabama",2021,4,4594,5039877,"AL","South",0.759608485154168
"Alabama",2021,5,5618,5039877,"AL","South",0.928924786590361
"Alabama",2021,6,4406,5039877,"AL","South",0.728523070437367
"Alabama",2021,7,5525,5039877,"AL","South",0.913547427182581
"Alabama",2021,8,5967,5039877,"AL","South",0.986631221357188
"Alabama",2021,9,6393,5039877,"AL","South",1.05706944832185
"Alabama",2021,10,6477,5039877,"AL","South",1.07095867617404
"Alabama",2021,11,4668,5039877,"AL","South",0.771844233500143
"Alabama",2021,12,4796,5039877,"AL","South",0.793008771179667
"Alabama",2022,1,7301,5074296,"AL","South",1.19901690139217
"Alabama",2022,2,6092,5074296,"AL","South",1.00046719124518
"Alabama",2022,3,4603,5074296,"AL","South",0.75593409082429
"Alabama",2022,4,5301,5074296,"AL","South",0.870564113721391
"Alabama",2022,5,4169,5074296,"AL","South",0.684659835899732
"Alabama",2022,6,4267,5074296,"AL","South",0.7007540224956
"Alabama",2022,7,5493,5074296,"AL","South",0.902095581337786
"Alabama",2022,8,4379,5074296,"AL","South",0.719147378605164
"Alabama",2022,9,4375,5074296,"AL","South",0.718490473029822
"Alabama",2022,10,5657,5074296,"AL","South",0.929028709926789
"Alabama",2022,11,4547,5074296,"AL","South",0.746737412769509
"Alabama",2022,12,6017,5074296,"AL","South",0.988150211707529
"Alabama",2023,1,4840,5074296,"AL","South",0.794855746163277
"Alabama",2023,2,4806,5074296,"AL","South",0.789272048772874
"Alabama",2023,3,4441,5074296,"AL","South",0.729329415022958
"Alabama",2023,4,5493,5074296,"AL","South",0.902095581337786
"Alabama",2023,5,4420,5074296,"AL","South",0.725880660752414
"Alabama",2023,6,4140,5074296,"AL","South",0.679897270478506
"Alabama",2023,7,5216,5074296,"AL","South",0.856604870245383
"Alabama",2023,8,4032,5074296,"AL","South",0.662160819944284
"Alabama",2023,9,2205,5074296,"AL","South",0.36211919840703
"Alaska",2020,1,390,731158,"AK","West",0.444500367909535
"Alaska",2020,2,433,731158,"AK","West",0.493509382832894
"Alaska",2020,3,326,731158,"AK","West",0.371556717791047
"Alaska",2020,4,323,731158,"AK","West",0.368137484191743
"Alaska",2020,5,439,731158,"AK","West",0.500347850031503
"Alaska",2020,6,349,731158,"AK","West",0.397770842052379
"Alaska",2020,7,367,731158,"AK","West",0.418286243648204
"Alaska",2020,8,498,731158,"AK","West",0.567592777484483
"Alaska",2020,9,410,731158,"AK","West",0.467295258571563
"Alaska",2020,10,505,731158,"AK","West",0.575570989216193
"Alaska",2020,11,464,731158,"AK","West",0.528841463359037
"Alaska",2020,12,467,731158,"AK","West",0.532260696958341
"Alaska",2021,1,537,732673,"AK","West",0.610777249878186
"Alaska",2021,2,362,732673,"AK","West",0.411734384461645
"Alaska",2021,3,377,732673,"AK","West",0.428795201497348
"Alaska",2021,4,370,732673,"AK","West",0.420833486880687
"Alaska",2021,5,513,732673,"AK","West",0.58347994262106
"Alaska",2021,6,372,732673,"AK","West",0.423108262485447
"Alaska",2021,7,530,732673,"AK","West",0.602815535261524
"Alaska",2021,8,544,732673,"AK","West",0.618738964494847
"Alaska",2021,9,562,732673,"AK","West",0.639211944937692
"Alaska",2021,10,823,732673,"AK","West",0.936070161358933
"Alaska",2021,11,550,732673,"AK","West",0.625563291309129
"Alaska",2021,12,506,732673,"AK","West",0.575518228004398
"Alaska",2022,1,597,733583,"AK","West",0.678178202057572
"Alaska",2022,2,426,733583,"AK","West",0.483926154232036
"Alaska",2022,3,410,733583,"AK","West",0.465750524026138
"Alaska",2022,4,484,733583,"AK","West",0.549812813728417
"Alaska",2022,5,387,733583,"AK","West",0.43962305560516
"Alaska",2022,6,442,733583,"AK","West",0.502101784437935
"Alaska",2022,7,549,733583,"AK","West",0.623651311439878
"Alaska",2022,8,420,733583,"AK","West",0.477110292904825
"Alaska",2022,9,416,733583,"AK","West",0.47256638535335
"Alaska",2022,10,525,733583,"AK","West",0.596387866131031
"Alaska",2022,11,408,733583,"AK","West",0.463478570250401
"Alaska",2022,12,591,733583,"AK","West",0.67136234073036
"Alaska",2023,1,446,733583,"AK","West",0.506645691989409
"Alaska",2023,2,432,733583,"AK","West",0.490742015559248
"Alaska",2023,3,393,733583,"AK","West",0.446438916932372
"Alaska",2023,4,513,733583,"AK","West",0.582756143476607
"Alaska",2023,5,378,733583,"AK","West",0.429399263614342
"Alaska",2023,6,407,733583,"AK","West",0.462342593362533
"Alaska",2023,7,436,733583,"AK","West",0.495285923110723
"Alaska",2023,8,297,733583,"AK","West",0.337385135696983
"Alaska",2023,9,104,733583,"AK","West",0.118141596338338
"Arizona",2020,1,5282,7421401,"AZ","West",0.593104545444542
"Arizona",2020,2,6538,7421401,"AZ","West",0.73413811399402
"Arizona",2020,3,5343,7421401,"AZ","West",0.599954105700527
"Arizona",2020,4,5460,7421401,"AZ","West",0.613091786847254
"Arizona",2020,5,6736,7421401,"AZ","West",0.756371112857711
"Arizona",2020,6,6029,7421401,"AZ","West",0.676983586612106
"Arizona",2020,7,7586,7421401,"AZ","West",0.851815804949317
"Arizona",2020,8,7876,7421401,"AZ","West",0.884379288133512
"Arizona",2020,9,5122,7421401,"AZ","West",0.57513848575671
"Arizona",2020,10,6273,7421401,"AZ","West",0.704381827636049
"Arizona",2020,11,5707,7421401,"AZ","West",0.640826891490344
"Arizona",2020,12,8003,7421401,"AZ","West",0.898639848010728
"Arizona",2021,1,11681,7276316,"AZ","West",1.33778778528402
"Arizona",2021,2,6803,7276316,"AZ","West",0.779125956963203
"Arizona",2021,3,5586,7276316,"AZ","West",0.639746816933184
"Arizona",2021,4,5189,7276316,"AZ","West",0.594279669363819
"Arizona",2021,5,6523,7276316,"AZ","West",0.747058447342492
"Arizona",2021,6,5381,7276316,"AZ","West",0.616268818818021
"Arizona",2021,7,6549,7276316,"AZ","West",0.750036144664415
"Arizona",2021,8,6066,7276316,"AZ","West",0.694719690568689
"Arizona",2021,9,6435,7276316,"AZ","West",0.736980087175983
"Arizona",2021,10,7796,7276316,"AZ","West",0.892851089296653
"Arizona",2021,11,6854,7276316,"AZ","West",0.784966824786976
"Arizona",2021,12,7667,7276316,"AZ","West",0.878077129507111
"Arizona",2022,1,9622,7359197,"AZ","West",1.08956633900864
"Arizona",2022,2,6970,7359197,"AZ","West",0.789261835677633
"Arizona",2022,3,5853,7359197,"AZ","West",0.662776115383241
"Arizona",2022,4,6587,7359197,"AZ","West",0.745892067662636
"Arizona",2022,5,5276,7359197,"AZ","West",0.597438370880229
"Arizona",2022,6,5283,7359197,"AZ","West",0.598231029825673
"Arizona",2022,7,6849,7359197,"AZ","West",0.775560159620676
"Arizona",2022,8,5168,7359197,"AZ","West",0.585208775721953
"Arizona",2022,9,5159,7359197,"AZ","West",0.584189642792096
"Arizona",2022,10,6383,7359197,"AZ","West",0.722791721252559
"Arizona",2022,11,5718,7359197,"AZ","West",0.647489121435396
"Arizona",2022,12,7851,7359197,"AZ","West",0.889023625811349
"Arizona",2023,1,5907,7359197,"AZ","West",0.668890912962379
"Arizona",2023,2,5771,7359197,"AZ","West",0.653490682022328
"Arizona",2023,3,5601,7359197,"AZ","West",0.634240393347263
"Arizona",2023,4,7094,7359197,"AZ","West",0.80330322271121
"Arizona",2023,5,5209,7359197,"AZ","West",0.589851492402409
"Arizona",2023,6,4991,7359197,"AZ","West",0.565165828101445
"Arizona",2023,7,6697,7359197,"AZ","West",0.758348136805325
"Arizona",2023,8,4919,7359197,"AZ","West",0.557012764662594
"Arizona",2023,9,3128,7359197,"AZ","West",0.354205311621182
"Arkansas",2020,1,2632,3030522,"AR","South",0.723747701991054
"Arkansas",2020,2,3395,3030522,"AR","South",0.933557541132078
"Arkansas",2020,3,2606,3030522,"AR","South",0.716598218612723
"Arkansas",2020,4,2494,3030522,"AR","South",0.685800444059912
"Arkansas",2020,5,3126,3030522,"AR","South",0.859587886179345
"Arkansas",2020,6,2672,3030522,"AR","South",0.734746907188487
"Arkansas",2020,7,2757,3030522,"AR","South",0.758120218233031
"Arkansas",2020,8,3741,3030522,"AR","South",1.02870066608987
"Arkansas",2020,9,2917,3030522,"AR","South",0.80211703902276
"Arkansas",2020,10,3931,3030522,"AR","South",1.08094689077767
"Arkansas",2020,11,3447,3030522,"AR","South",0.94785650788874
"Arkansas",2020,12,3714,3030522,"AR","South",1.0212762025816
"Arkansas",2021,1,4751,3025891,"AR","South",1.30843003487788
"Arkansas",2021,2,3229,3025891,"AR","South",0.889269750078021
"Arkansas",2021,3,2804,3025891,"AR","South",0.772224335465708
"Arkansas",2021,4,2564,3025891,"AR","South",0.706128101331696
"Arkansas",2021,5,3360,3025891,"AR","South",0.925347277876169
"Arkansas",2021,6,2684,3025891,"AR","South",0.739176218398702
"Arkansas",2021,7,3663,3025891,"AR","South",1.00879377347036
"Arkansas",2021,8,3559,3025891,"AR","South",0.980152072012288
"Arkansas",2021,9,3383,3025891,"AR","South",0.931681500314012
"Arkansas",2021,10,3873,3025891,"AR","South",1.06662797833762
"Arkansas",2021,11,2972,3025891,"AR","South",0.818491699359516
"Arkansas",2021,12,3181,3025891,"AR","South",0.876050503251219
"Arkansas",2022,1,4398,3045637,"AR","South",1.20336074194003
"Arkansas",2022,2,3628,3045637,"AR","South",0.992676846693593
"Arkansas",2022,3,2910,3045637,"AR","South",0.796220954762501
"Arkansas",2022,4,3263,3045637,"AR","South",0.892807208037815
"Arkansas",2022,5,2654,3045637,"AR","South",0.726175399979271
"Arkansas",2022,6,2666,3045637,"AR","South",0.729458785359735
"Arkansas",2022,7,3314,3045637,"AR","South",0.906761595904787
"Arkansas",2022,8,2625,3045637,"AR","South",0.718240551976483
"Arkansas",2022,9,2693,3045637,"AR","South",0.736846402465779
"Arkansas",2022,10,3494,3045637,"AR","South",0.956012376611746
"Arkansas",2022,11,2835,3045637,"AR","South",0.775699796134602
"Arkansas",2022,12,3842,3045637,"AR","South",1.0512305526452
"Arkansas",2023,1,3009,3045637,"AR","South",0.823308884151329
"Arkansas",2023,2,2856,3045637,"AR","South",0.781445720550414
"Arkansas",2023,3,2751,3045637,"AR","South",0.752716098471354
"Arkansas",2023,4,3341,3045637,"AR","South",0.91414921301083
"Arkansas",2023,5,2593,3045637,"AR","South",0.709484857628579
"Arkansas",2023,6,2508,3045637,"AR","South",0.68622754451696
"Arkansas",2023,7,3235,3045637,"AR","South",0.885145975483399
"Arkansas",2023,8,2518,3045637,"AR","South",0.68896369900068
"Arkansas",2023,9,1646,3045637,"AR","South",0.450371028020301
"California",2020,1,23422,39368078,"CA","West",0.495790862163333
"California",2020,2,28664,39368078,"CA","West",0.606752167750396
"California",2020,3,22571,39368078,"CA","West",0.477777113392903
"California",2020,4,24102,39368078,"CA","West",0.510184926985767
"California",2020,5,28233,39368078,"CA","West",0.597628870782058
"California",2020,6,22278,39368078,"CA","West",0.471574964873825
"California",2020,7,24423,39368078,"CA","West",0.516979772291652
"California",2020,8,31295,39368078,"CA","West",0.662444497967787
"California",2020,9,22976,39368078,"CA","West",0.486350049059206
"California",2020,10,27740,39368078,"CA","West",0.587193173785793
"California",2020,11,24616,39368078,"CA","West",0.521065146572137
"California",2020,12,35109,39368078,"CA","West",0.743178267427737
"California",2021,1,54783,39237836,"CA","West",1.16348159465267
"California",2021,2,30388,39237836,"CA","West",0.645380477489465
"California",2021,3,24468,39237836,"CA","West",0.519651491483883
"California",2021,4,21914,39237836,"CA","West",0.465409628264583
"California",2021,5,26653,39237836,"CA","West",0.566056531082227
"California",2021,6,21234,39237836,"CA","West",0.450967785277455
"California",2021,7,26777,39237836,"CA","West",0.568690043626939
"California",2021,8,24424,39237836,"CA","West",0.518717019290598
"California",2021,9,25752,39237836,"CA","West",0.546921089124283
"California",2021,10,30639,39237836,"CA","West",0.650711216592067
"California",2021,11,24187,39237836,"CA","West",0.513683612249496
"California",2021,12,25547,39237836,"CA","West",0.542567298223752
"California",2022,1,38531,39029342,"CA","West",0.822693005346251
"California",2022,2,29016,39029342,"CA","West",0.619533888119354
"California",2022,3,23554,39029342,"CA","West",0.502912227762726
"California",2022,4,27131,39029342,"CA","West",0.579286390907299
"California",2022,5,21835,39029342,"CA","West",0.466209072480221
"California",2022,6,22329,39029342,"CA","West",0.476756692439242
"California",2022,7,28470,39029342,"CA","West",0.607875992375173
"California",2022,8,22939,39029342,"CA","West",0.489781081457467
"California",2022,9,22715,39029342,"CA","West",0.484998354998316
"California",2022,10,27233,39029342,"CA","West",0.581464239562805
"California",2022,11,23867,39029342,"CA","West",0.509595233931094
"California",2022,12,33796,39029342,"CA","West",0.721593854524458
"California",2023,1,25530,39029342,"CA","West",0.545102707598811
"California",2023,2,24771,39029342,"CA","West",0.528896951426955
"California",2023,3,24348,39029342,"CA","West",0.519865284943825
"California",2023,4,28630,39029342,"CA","West",0.611292225560281
"California",2023,5,21642,39029342,"CA","West",0.462088241200684
"California",2023,6,21394,39029342,"CA","West",0.456793079763767
"California",2023,7,26419,39029342,"CA","West",0.564084153233568
"California",2023,8,20671,39029342,"CA","West",0.44135597605856
"California",2023,9,12854,39029342,"CA","West",0.274451633508622
"Colorado",2020,1,3427,5807719,"CO","West",0.49173063182522
"Colorado",2020,2,4170,5807719,"CO","West",0.598341620866988
"Colorado",2020,3,3394,5807719,"CO","West",0.486995554250013
"Colorado",2020,4,4236,5807719,"CO","West",0.6078117760174
"Colorado",2020,5,4473,5807719,"CO","West",0.641818242239337
"Colorado",2020,6,3376,5807719,"CO","West",0.484412784663537
"Colorado",2020,7,3244,5807719,"CO","West",0.465472474362712
"Colorado",2020,8,4170,5807719,"CO","West",0.598341620866988
"Colorado",2020,9,3235,5807719,"CO","West",0.464181089569474
"Colorado",2020,10,4226,5807719,"CO","West",0.606376904024914
"Colorado",2020,11,4395,5807719,"CO","West",0.63062624069794
"Colorado",2020,12,4815,5807719,"CO","West",0.690890864382385
"Colorado",2021,1,5102,5812069,"CO","West",0.731523776931531
"Colorado",2021,2,3530,5812069,"CO","West",0.506130719829146
"Colorado",2021,3,3490,5812069,"CO","West",0.500395527536465
"Colorado",2021,4,3339,5812069,"CO","West",0.478745176631592
"Colorado",2021,5,4226,5812069,"CO","West",0.605923065721805
"Colorado",2021,6,3352,5812069,"CO","West",0.480609114126713
"Colorado",2021,7,4225,5812069,"CO","West",0.605779685914488
"Colorado",2021,8,3587,5812069,"CO","West",0.514303368846218
"Colorado",2021,9,3779,5812069,"CO","West",0.541832291851089
"Colorado",2021,10,5171,5812069,"CO","West",0.741416983636407
"Colorado",2021,11,4631,5812069,"CO","West",0.663991887685206
"Colorado",2021,12,4532,5812069,"CO","West",0.649797286760819
"Colorado",2022,1,5857,5839926,"CO","West",0.835769722652878
"Colorado",2022,2,4016,5839926,"CO","West",0.573066622191217
"Colorado",2022,3,3547,5839926,"CO","West",0.506142258195281
"Colorado",2022,4,4273,5839926,"CO","West",0.609739461310526
"Colorado",2022,5,3491,5839926,"CO","West",0.498151289359945
"Colorado",2022,6,3486,5839926,"CO","West",0.497437809999647
"Colorado",2022,7,4240,5839926,"CO","West",0.60503049753256
"Colorado",2022,8,3239,5839926,"CO","West",0.462191929600934
"Colorado",2022,9,3425,5839926,"CO","West",0.488733361804014
"Colorado",2022,10,4295,5839926,"CO","West",0.612878770495836
"Colorado",2022,11,3792,5839926,"CO","West",0.541102746849874
"Colorado",2022,12,4976,5839926,"CO","West",0.710054659368401
"Colorado",2023,1,3727,5839926,"CO","West",0.531827515166003
"Colorado",2023,2,3565,5839926,"CO","West",0.508710783892353
"Colorado",2023,3,3560,5839926,"CO","West",0.507997304532055
"Colorado",2023,4,4487,5839926,"CO","West",0.640276377931273
"Colorado",2023,5,3392,5839926,"CO","West",0.484024398026048
"Colorado",2023,6,3286,5839926,"CO","West",0.468898635587734
"Colorado",2023,7,4045,5839926,"CO","West",0.577204802480945
"Colorado",2023,8,3328,5839926,"CO","West",0.474891862214236
"Colorado",2023,9,2062,5839926,"CO","West",0.294238888186825
"Connecticut",2020,1,2556,3557006,"CT","Northeast",0.598818219592545
"Connecticut",2020,2,3264,3557006,"CT","Northeast",0.764688055066536
"Connecticut",2020,3,2673,3557006,"CT","Northeast",0.626228912742908
"Connecticut",2020,4,4878,3557006,"CT","Northeast",1.14281505288436
"Connecticut",2020,5,4753,3557006,"CT","Northeast",1.11353012430492
"Connecticut",2020,6,2484,3557006,"CT","Northeast",0.581950100730783
"Connecticut",2020,7,2319,3557006,"CT","Northeast",0.543293995005912
"Connecticut",2020,8,2825,3557006,"CT","Northeast",0.661839385895516
"Connecticut",2020,9,2368,3557006,"CT","Northeast",0.554773687009056
"Connecticut",2020,10,3201,3557006,"CT","Northeast",0.749928451062495
"Connecticut",2020,11,2928,3557006,"CT","Northeast",0.685970167044981
"Connecticut",2020,12,3481,3557006,"CT","Northeast",0.815526691080457
"Connecticut",2021,1,4336,3605597,"CT","Northeast",1.00214564559859
"Connecticut",2021,2,2879,3605597,"CT","Northeast",0.665400671973786
"Connecticut",2021,3,2603,3605597,"CT","Northeast",0.601610958370186
"Connecticut",2021,4,2411,3605597,"CT","Northeast",0.557235505428551
"Connecticut",2021,5,3063,3605597,"CT","Northeast",0.707927147709519
"Connecticut",2021,6,2312,3605597,"CT","Northeast",0.53435441250552
"Connecticut",2021,7,2988,3605597,"CT","Northeast",0.690592986404193
"Connecticut",2021,8,2527,3605597,"CT","Northeast",0.584045674914122
"Connecticut",2021,9,2632,3605597,"CT","Northeast",0.608313500741579
"Connecticut",2021,10,3230,3605597,"CT","Northeast",0.746524546882712
"Connecticut",2021,11,2758,3605597,"CT","Northeast",0.637434891734526
"Connecticut",2021,12,2992,3605597,"CT","Northeast",0.691517475007144
"Connecticut",2022,1,4465,3626205,"CT","Northeast",1.02609569324772
"Connecticut",2022,2,3013,3626205,"CT","Northeast",0.692413510359545
"Connecticut",2022,3,2536,3626205,"CT","Northeast",0.582794776724794
"Connecticut",2022,4,3151,3626205,"CT","Northeast",0.724127106253875
"Connecticut",2022,5,2560,3626205,"CT","Northeast",0.588310184706417
"Connecticut",2022,6,2400,3626205,"CT","Northeast",0.551540798162266
"Connecticut",2022,7,3105,3626205,"CT","Northeast",0.713555907622432
"Connecticut",2022,8,2397,3626205,"CT","Northeast",0.550851372164563
"Connecticut",2022,9,2343,3626205,"CT","Northeast",0.538441704205912
"Connecticut",2022,10,3228,3626205,"CT","Northeast",0.741822373528248
"Connecticut",2022,11,2726,3626205,"CT","Northeast",0.626458423245974
"Connecticut",2022,12,3737,3626205,"CT","Northeast",0.858794984471828
"Connecticut",2023,1,2811,3626205,"CT","Northeast",0.645992159847554
"Connecticut",2023,2,2757,3626205,"CT","Northeast",0.633582491888903
"Connecticut",2023,3,2549,3626205,"CT","Northeast",0.585782289381507
"Connecticut",2023,4,3000,3626205,"CT","Northeast",0.689425997702833
"Connecticut",2023,5,2422,3626205,"CT","Northeast",0.556596588812087
"Connecticut",2023,6,2275,3626205,"CT","Northeast",0.522814714924648
"Connecticut",2023,7,2963,3626205,"CT","Northeast",0.680923077064498
"Connecticut",2023,8,2284,3626205,"CT","Northeast",0.524882992917757
"Connecticut",2023,9,1493,3626205,"CT","Northeast",0.34310433819011
"Delaware",2020,1,773,986809,"DE","South",0.652777454063215
"Delaware",2020,2,934,986809,"DE","South",0.788737570627481
"Delaware",2020,3,798,986809,"DE","South",0.673889273405492
"Delaware",2020,4,947,986809,"DE","South",0.799715716685465
"Delaware",2020,5,1246,986809,"DE","South",1.0522130760191
"Delaware",2020,6,745,986809,"DE","South",0.629132216399864
"Delaware",2020,7,787,986809,"DE","South",0.66460007289489
"Delaware",2020,8,965,986809,"DE","South",0.814916226611904
"Delaware",2020,9,769,986809,"DE","South",0.64939956296845
"Delaware",2020,10,1018,986809,"DE","South",0.859673283617532
"Delaware",2020,11,802,986809,"DE","South",0.677267164500256
"Delaware",2020,12,1078,986809,"DE","South",0.910341650038998
"Delaware",2021,1,1398,1003384,"DE","South",1.16107093595274
"Delaware",2021,2,915,1003384,"DE","South",0.759928402286662
"Delaware",2021,3,855,1003384,"DE","South",0.710097031644914
"Delaware",2021,4,768,1003384,"DE","South",0.637841544214379
"Delaware",2021,5,1017,1003384,"DE","South",0.844641732377634
"Delaware",2021,6,739,1003384,"DE","South",0.613756381737533
"Delaware",2021,7,904,1003384,"DE","South",0.750792651002341
"Delaware",2021,8,851,1003384,"DE","South",0.706774940268797
"Delaware",2021,9,871,1003384,"DE","South",0.72338539714938
"Delaware",2021,10,1147,1003384,"DE","South",0.952609702101422
"Delaware",2021,11,868,1003384,"DE","South",0.720893828617292
"Delaware",2021,12,975,1003384,"DE","South",0.80975977292841
"Delaware",2022,1,1473,1018396,"DE","South",1.20532680803931
"Delaware",2022,2,1006,1018396,"DE","South",0.823189931356106
"Delaware",2022,3,840,1018396,"DE","South",0.68735540987985
"Delaware",2022,4,1036,1018396,"DE","South",0.847738338851815
"Delaware",2022,5,811,1018396,"DE","South",0.663625282633998
"Delaware",2022,6,773,1018396,"DE","South",0.632530633139434
"Delaware",2022,7,1016,1018396,"DE","South",0.831372733854676
"Delaware",2022,8,745,1018396,"DE","South",0.609618786143439
"Delaware",2022,9,791,1018396,"DE","South",0.647259677636859
"Delaware",2022,10,1068,1018396,"DE","South",0.873923306847238
"Delaware",2022,11,878,1018396,"DE","South",0.718450059374415
"Delaware",2022,12,1161,1018396,"DE","South",0.950023370083936
"Delaware",2023,1,909,1018396,"DE","South",0.743816747119981
"Delaware",2023,2,888,1018396,"DE","South",0.726632861872985
"Delaware",2023,3,881,1018396,"DE","South",0.720904900123986
"Delaware",2023,4,1069,1018396,"DE","South",0.874741587097095
"Delaware",2023,5,760,1018396,"DE","South",0.621892989891293
"Delaware",2023,6,762,1018396,"DE","South",0.623529550391007
"Delaware",2023,7,978,1018396,"DE","South",0.800278084360111
"Delaware",2023,8,687,1018396,"DE","South",0.562158531651735
"Delaware",2023,9,397,1018396,"DE","South",0.324857259193215
"District of Columbia",2020,1,531,712816,"DC","South",0.620777311395928
"District of Columbia",2020,2,635,712816,"DC","South",0.742360814946167
"District of Columbia",2020,3,491,712816,"DC","South",0.574014425415067
"District of Columbia",2020,4,794,712816,"DC","South",0.928243286720089
"District of Columbia",2020,5,964,712816,"DC","South",1.12698555213875
"District of Columbia",2020,6,558,712816,"DC","South",0.652342259433009
"District of Columbia",2020,7,504,712816,"DC","South",0.589212363358847
"District of Columbia",2020,8,618,712816,"DC","South",0.722486588404301
"District of Columbia",2020,9,489,712816,"DC","South",0.571676281116024
"District of Columbia",2020,10,635,712816,"DC","South",0.742360814946167
"District of Columbia",2020,11,522,712816,"DC","South",0.610255662050235
"District of Columbia",2020,12,637,712816,"DC","South",0.74469895924521
"District of Columbia",2021,1,868,670050,"DC","South",1.0795214287491
"District of Columbia",2021,2,628,670050,"DC","South",0.781036241076536
"District of Columbia",2021,3,539,670050,"DC","South",0.670347983981295
"District of Columbia",2021,4,532,670050,"DC","South",0.661642166007512
"District of Columbia",2021,5,622,670050,"DC","South",0.773574111384723
"District of Columbia",2021,6,507,670050,"DC","South",0.630549958958287
"District of Columbia",2021,7,623,670050,"DC","South",0.774817799666692
"District of Columbia",2021,8,523,670050,"DC","South",0.650448971469791
"District of Columbia",2021,9,507,670050,"DC","South",0.630549958958287
"District of Columbia",2021,10,706,670050,"DC","South",0.878043927070119
"District of Columbia",2021,11,530,670050,"DC","South",0.659154789443574
"District of Columbia",2021,12,546,670050,"DC","South",0.679053801955078
"District of Columbia",2022,1,895,671803,"DC","South",1.11019649113406
"District of Columbia",2022,2,559,671803,"DC","South",0.693407640831216
"District of Columbia",2022,3,500,671803,"DC","South",0.620221503426848
"District of Columbia",2022,4,586,671803,"DC","South",0.726899602016266
"District of Columbia",2022,5,485,671803,"DC","South",0.601614858324042
"District of Columbia",2022,6,500,671803,"DC","South",0.620221503426848
"District of Columbia",2022,7,589,671803,"DC","South",0.730620931036827
"District of Columbia",2022,8,462,671803,"DC","South",0.573084669166407
"District of Columbia",2022,9,525,671803,"DC","South",0.65123257859819
"District of Columbia",2022,10,641,671803,"DC","South",0.795123967393219
"District of Columbia",2022,11,524,671803,"DC","South",0.649992135591337
"District of Columbia",2022,12,686,671803,"DC","South",0.850943902701635
"District of Columbia",2023,1,527,671803,"DC","South",0.653713464611898
"District of Columbia",2023,2,512,671803,"DC","South",0.635106819509092
"District of Columbia",2023,3,504,671803,"DC","South",0.625183275454263
"District of Columbia",2023,4,591,671803,"DC","South",0.733101817050534
"District of Columbia",2023,5,531,671803,"DC","South",0.658675236639312
"District of Columbia",2023,6,457,671803,"DC","South",0.566882454132139
"District of Columbia",2023,7,561,671803,"DC","South",0.695888526844923
"District of Columbia",2023,8,465,671803,"DC","South",0.576805998186969
"District of Columbia",2023,9,203,671803,"DC","South",0.2518099303913
"Florida",2020,1,17523,21733312,"FL","South",0.67189483130781
"Florida",2020,2,21977,21733312,"FL","South",0.842677207535909
"Florida",2020,3,17778,21733312,"FL","South",0.681672448267434
"Florida",2020,4,18012,21733312,"FL","South",0.690644849712736
"Florida",2020,5,21609,21733312,"FL","South",0.828566764237315
"Florida",2020,6,17433,21733312,"FL","South",0.668443907675001
"Florida",2020,7,21022,21733312,"FL","South",0.806059073432219
"Florida",2020,8,27104,21733312,"FL","South",1.03926482381823
"Florida",2020,9,18382,21733312,"FL","South",0.704831980203171
"Florida",2020,10,21860,21733312,"FL","South",0.838191006813258
"Florida",2020,11,17987,21733312,"FL","South",0.689686259814733
"Florida",2020,12,20078,21733312,"FL","South",0.769862718883651
"Florida",2021,1,28281,21781128,"FL","South",1.08201466884543
"Florida",2021,2,21042,21781128,"FL","South",0.805054724438514
"Florida",2021,3,18773,21781128,"FL","South",0.718244099509753
"Florida",2021,4,18537,21781128,"FL","South",0.709214876291072
"Florida",2021,5,22677,21781128,"FL","South",0.867608876822174
"Florida",2021,6,17672,21781128,"FL","South",0.67612047762938
"Florida",2021,7,23553,21781128,"FL","South",0.901124129108465
"Florida",2021,8,27130,21781128,"FL","South",1.03797807594415
"Florida",2021,9,26109,21781128,"FL","South",0.998915207697232
"Florida",2021,10,24721,21781128,"FL","South",0.945811132156853
"Florida",2021,11,18005,21781128,"FL","South",0.688860864628621
"Florida",2021,12,18348,21781128,"FL","South",0.701983845832043
"Florida",2022,1,27949,22244823,"FL","South",1.04702264132798
"Florida",2022,2,22066,22244823,"FL","South",0.826634284000971
"Florida",2022,3,18633,22244823,"FL","South",0.69802758151863
"Florida",2022,4,21870,22244823,"FL","South",0.819291751613398
"Florida",2022,5,17333,22244823,"FL","South",0.649327111601053
"Florida",2022,6,17980,22244823,"FL","South",0.673564960860032
"Florida",2022,7,22247,22244823,"FL","South",0.833414887889495
"Florida",2022,8,18081,22244823,"FL","South",0.677348612753628
